clave,fecha,tipo_acuerdo,tema,descripcion_cmf,url
1984_0425,1984-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A CONSTITUCION DE RESERVAS TECNICAS DE LOS SEGUROS ESTABLECIDOS EN EL D.L. 3.500 (ESG2),https://www.cmfchile.cl/normativa/cir_425_1984.pdf
1983_0292,1983-01-01,Otro,,IMPARTE NORMAS SOBRE CONFECCION Y PRESENTACION DE ANEXO NRO 11 (PRODUCCION Y REMUNERACION DE CORREDORES DE SEGUROS)(ES),https://www.cmfchile.cl/normativa/cir_292_1983.pdf
1982_0240,1982-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE FORMA Y CONTENIDO DE INFORMACION SOBRE TRANSACCIONES DE ACCIONES EFECTUADAS POR ACCIONISTAS MAYORITARIOS, DIRECTORES, GERENTE GENERAL, GERENTES Y LIQUIDADORES (SAA, AFM Y EIRV)",https://www.cmfchile.cl/normativa/cir_240_1982.pdf
1982_0239,1982-01-01,Otro,,IMPARTE NORMAS SOBRE FORMA Y CONTENIDO DE LOS ESTADOS FINANCIEROS DE LAS SOCIEDADES INSCRITAS EN EL REGISTRO DE VALORES (SIRV SALVO ES)),https://www.cmfchile.cl/normativa/cir_239_1982.pdf
1982_0183,1982-01-01,Otro,,COMPLEMENTA O.C. 3251 QUE IMPARTE INSTRUCCIONES SOBRE AGENTES COLOCADORES DE CUOTAS DE FONDOS MUTUOS (AFM),https://www.cmfchile.cl/normativa/cir_183_1982.pdf
1981_0109,1981-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE FORMA REVELAR TRANSACCIONES ENTRE PARTES RELACIONADAS (VERSION MODIFICADA Y PUESTA AL DIA DE CIRCULAR 1610)(SIBV Y RV, AFM Y ES)",https://www.cmfchile.cl/normativa/cir_109_1981.pdf
1981_0101,1981-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE PRESENTACION DE GASTOS FINANCIEROS (SIBV Y RV, AFM)",https://www.cmfchile.cl/normativa/cir_101_1981.pdf
1981_0086,1981-01-01,Otro,,"IMPARTE NORMAS SOBRE FORMA Y CONTENIDO DE LOS ESTADOS FINANCIEROS PRESENTADOS POR LAS EMPRESAS QUE SEÑALA (FIJA TEXTO CIRCULAR  NRO 1460)(SIBV Y RV, AFM)",https://www.cmfchile.cl/normativa/cir_86_1981.pdf
1981_0031,1981-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE APROBACION DE PLANES DE INVERSION Y BENEFICIOS ANEXOS A LOS MISMOS (AFM),https://www.cmfchile.cl/normativa/cir_31_1981.pdf
1979_3251,1979-07-06,Otro,,IMPARTE INSTRUCCIONES SOBRE AGENTES COLOCADORES DE CUOTAS DE FONDOS MUTUOS,https://www.cmfchile.cl/normativa/ofc_3251_1979.pdf
0000_0000,,Otro,,MODIFICA OFICIO CIRCULAR Nº 69 DE 05 DE ENERO DE 2001,https://www.cmfchile.cl/normativa/ofc_141_2001_01.pdf
